SatCatId,ObjectId,ObjectName,LaunchDate,LaunchYear,LaunchSite,LaunchSiteCountry,LaunchVehicle,Status,StatusCode,OrbitClassEstimated,OrbitalPeriod,DecayDate,OwnerCode,Owner,Inclination,UseType,Purpose,LaunchMass,DryMass,ExpLifetime,UcsData,LaunchVehicleClass
10820,1978-042A,OPS 6182 (DMSP 5D-1 F3),1978-05-01,1978,"Air Force Western Test Range, California, USA",USA,,Inactive,-,LEO,100.15,-1.0,US,USA,98.46,,,-1.0,,-1.0,0,
10855,1978-044A,OTS-2,1978-05-11,1978,"Air Force Eastern Test Range, Florida, USA",USA,,Inactive,-,GSO,1452.47,-1.0,ESA,ESA,8.52,,,-1.0,,-1.0,0,
10893,1978-047A,NAVSTAR 2 (OPS 5112),1978-05-13,1978,"Air Force Western Test Range, California, USA",USA,,Inactive,-,MEO,714.19,-1.0,US,USA,62.83,,,-1.0,,-1.0,0,
10917,1978-053A,COSMOS 1011,1978-05-23,1978,"Plesetsk Missile and Space Complex, Russia",Russia,,Inactive,UNK,LEO,104.69,-1.0,CIS,Russia/USSR,82.92,,,-1.0,,-1.0,0,
10925,1978-055A,MOLNIYA 1-40,1978-06-02,1978,"Plesetsk Missile and Space Complex, Russia",Russia,,Inactive,UNK,MEO,718.17,-1.0,CIS,Russia/USSR,63.96,,,-1.0,,-1.0,0,
10930,1978-056A,COSMOS 1013,1978-06-07,1978,"Plesetsk Missile and Space Complex, Russia",Russia,,Inactive,UNK,LEO,116.33,-1.0,CIS,Russia/USSR,74.03,,,-1.0,,-1.0,0,
10931,1978-056B,COSMOS 1014,1978-06-07,1978,"Plesetsk Missile and Space Complex, Russia",Russia,,Inactive,UNK,LEO,116.08,-1.0,CIS,Russia/USSR,74.03,,,-1.0,,-1.0,0,
10932,1978-056C,COSMOS 1015,1978-06-07,1978,"Plesetsk Missile and Space Complex, Russia",Russia,,Inactive,UNK,LEO,115.87,-1.0,CIS,Russia/USSR,74.03,,,-1.0,,-1.0,0,
10933,1978-056D,COSMOS 1016,1978-06-07,1978,"Plesetsk Missile and Space Complex, Russia",Russia,,Inactive,UNK,LEO,115.63,-1.0,CIS,Russia/USSR,74.02,,,-1.0,,-1.0,0,
10934,1978-056E,COSMOS 1017,1978-06-07,1978,"Plesetsk Missile and Space Complex, Russia",Russia,,Inactive,UNK,LEO,115.42,-1.0,CIS,Russia/USSR,74.03,,,-1.0,,-1.0,0,
10935,1978-056F,COSMOS 1018,1978-06-07,1978,"Plesetsk Missile and Space Complex, Russia",Russia,,Inactive,UNK,LEO,115.21,-1.0,CIS,Russia/USSR,74.02,,,-1.0,,-1.0,0,
10936,1978-056G,COSMOS 1019,1978-06-07,1978,"Plesetsk Missile and Space Complex, Russia",Russia,,Inactive,UNK,LEO,115.0,-1.0,CIS,Russia/USSR,74.03,,,-1.0,,-1.0,0,
10937,1978-056H,COSMOS 1020,1978-06-07,1978,"Plesetsk Missile and Space Complex, Russia",Russia,,Inactive,UNK,LEO,114.78,-1.0,CIS,Russia/USSR,74.03,,,-1.0,,-1.0,0,
10941,1978-058A,OPS 9454,1978-06-10,1978,"Air Force Eastern Test Range, Florida, USA",USA,,Inactive,UNK,,-1.0,-1.0,US,USA,-1.0,,,-1.0,,-1.0,0,
10953,1978-062A,GOES 3,1978-06-16,1978,"Air Force Eastern Test Range, Florida, USA",USA,,Inactive,-,GSO,1449.27,-1.0,US,USA,7.44,,,-1.0,,-1.0,0,
10961,1978-063A,COSMOS 1023,1978-06-21,1978,"Plesetsk Missile and Space Complex, Russia",Russia,,Inactive,UNK,LEO,100.17,-1.0,CIS,Russia/USSR,74.07,,,-1.0,,-1.0,0,
10967,1978-064A,SEASAT 1,1978-06-27,1978,"Air Force Western Test Range, California, USA",USA,,Inactive,-,LEO,99.59,-1.0,US,USA,108.0,,,-1.0,,-1.0,0,
10975,1978-068A,COMSTAR 3,1978-06-29,1978,"Air Force Eastern Test Range, Florida, USA",USA,,Inactive,UNK,GSO,1451.6,-1.0,US,USA,9.95,,,-1.0,,-1.0,0,
10981,1978-071A,GEOS-2,1978-07-14,1978,"Air Force Eastern Test Range, Florida, USA",USA,,Inactive,-,GSO,1449.03,-1.0,ESA,ESA,6.16,,,-1.0,,-1.0,0,
10987,1978-073A,RADUGA 4,1978-07-18,1978,"Tyuratam Missile and Space Center, Kazakhstan(Also known as Baikonur Cosmodrome)",Kazakhstan,,Inactive,-,GSO,1435.44,-1.0,CIS,Russia/USSR,5.39,,,-1.0,,-1.0,0,
10991,1978-074A,COSMOS 1027,1978-07-27,1978,"Plesetsk Missile and Space Complex, Russia",Russia,,Inactive,UNK,LEO,104.6,-1.0,CIS,Russia/USSR,82.94,,,-1.0,,-1.0,0,
11042,1978-091A,COSMOS 1034,1978-10-04,1978,"Plesetsk Missile and Space Complex, Russia",Russia,,Inactive,UNK,LEO,114.91,-1.0,CIS,Russia/USSR,74.03,,,-1.0,,-1.0,0,
11044,1978-091B,COSMOS 1035,1978-10-04,1978,"Plesetsk Missile and Space Complex, Russia",Russia,,Inactive,UNK,LEO,114.68,-1.0,CIS,Russia/USSR,74.04,,,-1.0,,-1.0,0,
11045,1978-091C,COSMOS 1036,1978-10-04,1978,"Plesetsk Missile and Space Complex, Russia",Russia,,Inactive,UNK,LEO,115.12,-1.0,CIS,Russia/USSR,74.03,,,-1.0,,-1.0,0,
11046,1978-091D,COSMOS 1037,1978-10-04,1978,"Plesetsk Missile and Space Complex, Russia",Russia,,Inactive,UNK,LEO,115.35,-1.0,CIS,Russia/USSR,74.04,,,-1.0,,-1.0,0,
11047,1978-091E,COSMOS 1038,1978-10-04,1978,"Plesetsk Missile and Space Complex, Russia",Russia,,Inactive,UNK,LEO,115.58,-1.0,CIS,Russia/USSR,74.03,,,-1.0,,-1.0,0,
11048,1978-091F,COSMOS 1039,1978-10-04,1978,"Plesetsk Missile and Space Complex, Russia",Russia,,Inactive,UNK,LEO,116.31,-1.0,CIS,Russia/USSR,74.03,,,-1.0,,-1.0,0,
11049,1978-091G,COSMOS 1040,1978-10-04,1978,"Plesetsk Missile and Space Complex, Russia",Russia,,Inactive,UNK,LEO,116.05,-1.0,CIS,Russia/USSR,74.03,,,-1.0,,-1.0,0,
11050,1978-091H,COSMOS 1041,1978-10-04,1978,"Plesetsk Missile and Space Complex, Russia",Russia,,Inactive,UNK,LEO,115.82,-1.0,CIS,Russia/USSR,74.04,,,-1.0,,-1.0,0,
11054,1978-093A,NAVSTAR 3 (OPS 5113),1978-10-07,1978,"Air Force Western Test Range, California, USA",USA,,Inactive,-,MEO,744.17,-1.0,US,USA,63.11,,,-1.0,,-1.0,0,
11057,1978-095A,MOLNIYA 3-10,1978-10-13,1978,"Plesetsk Missile and Space Complex, Russia",Russia,,Inactive,UNK,MEO,351.29,-1.0,CIS,Russia/USSR,63.7,,,-1.0,,-1.0,0,
11060,1978-096A,TIROS N,1978-10-13,1978,"Air Force Western Test Range, California, USA",USA,,Inactive,-,LEO,101.46,-1.0,US,USA,98.48,,,-1.0,,-1.0,0,
11080,1978-098A,NIMBUS 7,1978-10-24,1978,"Air Force Western Test Range, California, USA",USA,,Inactive,-,LEO,104.01,-1.0,US,USA,99.5,,,-1.0,,-1.0,0,
11081,1978-098B,CAMEO & DELTA 1 R/B,1978-10-24,1978,"Air Force Western Test Range, California, USA",USA,,Inactive,UNK,LEO,103.89,-1.0,US,USA,99.4,,,-1.0,,-1.0,0,
11084,1978-100A,COSMOS 1045,1978-10-26,1978,"Plesetsk Missile and Space Complex, Russia",Russia,,Inactive,UNK,LEO,120.32,-1.0,CIS,Russia/USSR,82.55,,,-1.0,,-1.0,0,
11085,1978-100B,RADIO 1 (RS-1),1978-10-26,1978,"Plesetsk Missile and Space Complex, Russia",Russia,,Inactive,UNK,LEO,120.34,-1.0,CIS,Russia/USSR,82.55,,,-1.0,,-1.0,0,
11086,1978-100C,RADIO 2 (RS-2),1978-10-26,1978,"Plesetsk Missile and Space Complex, Russia",Russia,,Inactive,-,LEO,120.33,-1.0,CIS,Russia/USSR,82.55,,,-1.0,,-1.0,0,
11111,1978-105A,COSMOS 1048,1978-11-16,1978,"Plesetsk Missile and Space Complex, Russia",Russia,,Inactive,UNK,LEO,100.34,-1.0,CIS,Russia/USSR,74.03,,,-1.0,,-1.0,0,
11115,1978-106A,NATO 3C,1978-11-19,1978,"Air Force Eastern Test Range, Florida, USA",USA,,Inactive,UNK,GSO,1462.19,-1.0,NATO,NATO,9.57,,,-1.0,,-1.0,0,
11128,1978-109A,COSMOS 1051,1978-12-05,1978,"Plesetsk Missile and Space Complex, Russia",Russia,,Inactive,UNK,LEO,114.65,-1.0,CIS,Russia/USSR,74.02,,,-1.0,,-1.0,0,
11129,1978-109B,COSMOS 1052,1978-12-05,1978,"Plesetsk Missile and Space Complex, Russia",Russia,,Inactive,UNK,LEO,114.86,-1.0,CIS,Russia/USSR,74.01,,,-1.0,,-1.0,0,
11130,1978-109C,COSMOS 1053,1978-12-05,1978,"Plesetsk Missile and Space Complex, Russia",Russia,,Inactive,UNK,LEO,115.06,-1.0,CIS,Russia/USSR,74.02,,,-1.0,,-1.0,0,
11131,1978-109D,COSMOS 1054,1978-12-05,1978,"Plesetsk Missile and Space Complex, Russia",Russia,,Inactive,UNK,LEO,115.26,-1.0,CIS,Russia/USSR,74.01,,,-1.0,,-1.0,0,
11132,1978-109E,COSMOS 1055,1978-12-05,1978,"Plesetsk Missile and Space Complex, Russia",Russia,,Inactive,UNK,LEO,115.48,-1.0,CIS,Russia/USSR,74.02,,,-1.0,,-1.0,0,
11133,1978-109F,COSMOS 1056,1978-12-05,1978,"Plesetsk Missile and Space Complex, Russia",Russia,,Inactive,UNK,LEO,115.71,-1.0,CIS,Russia/USSR,74.01,,,-1.0,,-1.0,0,
11134,1978-109G,COSMOS 1057,1978-12-05,1978,"Plesetsk Missile and Space Complex, Russia",Russia,,Inactive,UNK,LEO,115.93,-1.0,CIS,Russia/USSR,74.02,,,-1.0,,-1.0,0,
11135,1978-109H,COSMOS 1058,1978-12-05,1978,"Plesetsk Missile and Space Complex, Russia",Russia,,Inactive,UNK,LEO,116.18,-1.0,CIS,Russia/USSR,74.02,,,-1.0,,-1.0,0,
11141,1978-112A,NAVSTAR 4 (OPS 5114),1978-12-11,1978,"Air Force Western Test Range, California, USA",USA,,Inactive,-,MEO,746.52,-1.0,US,USA,63.54,,,-1.0,,-1.0,0,
11144,1978-113A,OPS 9441 (DSCS 2-11),1978-12-14,1978,"Air Force Eastern Test Range, Florida, USA",USA,,Inactive,-,HEO,1531.39,-1.0,US,USA,11.24,,,-1.0,,-1.0,0,
11145,1978-113B,OPS 9442 (DSCS 2-12),1978-12-14,1978,"Air Force Eastern Test Range, Florida, USA",USA,,Inactive,-,GSO,1462.82,-1.0,US,USA,8.77,,,-1.0,,-1.0,0,
11153,1978-116A,ANIK B1 (TELESAT 4),1978-12-16,1978,"Air Force Eastern Test Range, Florida, USA",USA,,Inactive,-,GSO,1442.73,-1.0,CA,Canada,9.92,,,-1.0,,-1.0,0,
11158,1978-118A,GORIZONT 1,1978-12-19,1978,"Tyuratam Missile and Space Center, Kazakhstan(Also known as Baikonur Cosmodrome)",Kazakhstan,,Inactive,-,GSO,1435.84,-1.0,CIS,Russia/USSR,12.06,,,-1.0,,-1.0,0,
11165,1978-121A,COSMOS 1066,1978-12-23,1978,"Plesetsk Missile and Space Complex, Russia",Russia,,Inactive,UNK,LEO,101.98,-1.0,CIS,Russia/USSR,81.23,,,-1.0,,-1.0,0,
11168,1978-122A,COSMOS 1067,1978-12-26,1978,"Plesetsk Missile and Space Complex, Russia",Russia,,Inactive,UNK,LEO,109.07,-1.0,CIS,Russia/USSR,82.98,,,-1.0,,-1.0,0,
11238,1979-003A,COSMOS 1072,1979-01-16,1979,"Plesetsk Missile and Space Complex, Russia",Russia,,Inactive,UNK,LEO,104.78,-1.0,CIS,Russia/USSR,82.94,,,-1.0,,-1.0,0,
11256,1979-007A,SCATHA,1979-01-30,1979,"Air Force Eastern Test Range, Florida, USA",USA,,Inactive,UNK,GSO,1418.34,-1.0,US,USA,10.31,,,-1.0,,-1.0,0,
11261,1979-009A,AYAME (ECS),1979-02-06,1979,"Tanegashima Space Center, Japan",Japan,,Inactive,-,MEO,854.18,-1.0,JPN,Japan,10.02,,,-1.0,,-1.0,0,
11273,1979-015A,EKRAN 3,1979-02-21,1979,"Tyuratam Missile and Space Center, Kazakhstan(Also known as Baikonur Cosmodrome)",Kazakhstan,,Inactive,-,GSO,1436.03,-1.0,CIS,Russia/USSR,5.71,,,-1.0,,-1.0,0,
11288,1979-021A,METEOR 2-4,1979-03-01,1979,"Plesetsk Missile and Space Complex, Russia",Russia,,Inactive,UNK,LEO,101.96,-1.0,CIS,Russia/USSR,81.22,,,-1.0,,-1.0,0,
11296,1979-024A,COSMOS 1081,1979-03-15,1979,"Plesetsk Missile and Space Complex, Russia",Russia,,Inactive,UNK,LEO,114.53,-1.0,CIS,Russia/USSR,74.04,,,-1.0,,-1.0,0,
11297,1979-024B,COSMOS 1082,1979-03-15,1979,"Plesetsk Missile and Space Complex, Russia",Russia,,Inactive,UNK,LEO,114.74,-1.0,CIS,Russia/USSR,74.03,,,-1.0,,-1.0,0,
11298,1979-024C,COSMOS 1083,1979-03-15,1979,"Plesetsk Missile and Space Complex, Russia",Russia,,Inactive,UNK,LEO,114.96,-1.0,CIS,Russia/USSR,74.03,,,-1.0,,-1.0,0,
11299,1979-024D,COSMOS 1084,1979-03-15,1979,"Plesetsk Missile and Space Complex, Russia",Russia,,Inactive,UNK,LEO,115.15,-1.0,CIS,Russia/USSR,74.03,,,-1.0,,-1.0,0,
11300,1979-024E,COSMOS 1085,1979-03-15,1979,"Plesetsk Missile and Space Complex, Russia",Russia,,Inactive,UNK,LEO,115.64,-1.0,CIS,Russia/USSR,74.03,,,-1.0,,-1.0,0,
11301,1979-024F,COSMOS 1086,1979-03-15,1979,"Plesetsk Missile and Space Complex, Russia",Russia,,Inactive,UNK,LEO,115.4,-1.0,CIS,Russia/USSR,74.04,,,-1.0,,-1.0,0,
11302,1979-024G,COSMOS 1087,1979-03-15,1979,"Plesetsk Missile and Space Complex, Russia",Russia,,Inactive,UNK,LEO,115.86,-1.0,CIS,Russia/USSR,74.03,,,-1.0,,-1.0,0,
11303,1979-024H,COSMOS 1088,1979-03-15,1979,"Plesetsk Missile and Space Complex, Russia",Russia,,Inactive,UNK,LEO,116.11,-1.0,CIS,Russia/USSR,74.04,,,-1.0,,-1.0,0,
11306,1979-025B,OPS 6675,1979-03-16,1979,"Air Force Western Test Range, California, USA",USA,,Inactive,UNK,,-1.0,-1.0,US,USA,-1.0,,,-1.0,,-1.0,0,
11308,1979-026A,COSMOS 1089,1979-03-21,1979,"Plesetsk Missile and Space Complex, Russia",Russia,,Inactive,UNK,LEO,104.7,-1.0,CIS,Russia/USSR,82.97,,,-1.0,,-1.0,0,
11320,1979-028A,COSMOS 1091,1979-04-07,1979,"Plesetsk Missile and Space Complex, Russia",Russia,,Inactive,UNK,LEO,104.74,-1.0,CIS,Russia/USSR,82.92,,,-1.0,,-1.0,0,
11326,1979-030A,COSMOS 1092,1979-04-11,1979,"Plesetsk Missile and Space Complex, Russia",Russia,,Inactive,UNK,LEO,104.68,-1.0,CIS,Russia/USSR,82.95,,,-1.0,,-1.0,0,
11343,1979-035A,RADUGA 5,1979-04-25,1979,"Tyuratam Missile and Space Center, Kazakhstan(Also known as Baikonur Cosmodrome)",Kazakhstan,,Inactive,-,GSO,1435.93,-1.0,CIS,Russia/USSR,5.89,,,-1.0,,-1.0,0,
11353,1979-038A,OPS 6392 (FLTSATCOM 2),1979-05-04,1979,"Air Force Eastern Test Range, Florida, USA",USA,,Inactive,-,GSO,1461.28,-1.0,US,USA,8.24,,,-1.0,,-1.0,0,
11378,1979-046A,COSMOS 1104,1979-05-31,1979,"Plesetsk Missile and Space Complex, Russia",Russia,,Inactive,UNK,LEO,104.65,-1.0,CIS,Russia/USSR,82.95,,,-1.0,,-1.0,0,
11389,1979-050A,OPS 5390 (DMSP 5D-1 F4),1979-06-06,1979,"Air Force Western Test Range, California, USA",USA,,Inactive,-,LEO,100.75,-1.0,US,USA,98.6,,,-1.0,,-1.0,0,
11397,1979-053A,OPS 7484 (DSP 8),1979-06-10,1979,"Air Force Eastern Test Range, Florida, USA",USA,,Inactive,-,GSO,1458.23,-1.0,US,USA,7.77,,,-1.0,,-1.0,0,
11416,1979-057A,NOAA 6,1979-06-27,1979,"Air Force Western Test Range, California, USA",USA,,Inactive,-,LEO,100.33,-1.0,US,USA,98.59,,,-1.0,,-1.0,0,
11417,1979-058A,COSMOS 1109,1979-06-27,1979,"Plesetsk Missile and Space Complex, Russia",Russia,,Inactive,UNK,MEO,715.12,-1.0,CIS,Russia/USSR,70.57,,,-1.0,,-1.0,0,
11425,1979-060A,COSMOS 1110,1979-06-28,1979,"Plesetsk Missile and Space Complex, Russia",Russia,,Inactive,UNK,LEO,100.41,-1.0,CIS,Russia/USSR,74.01,,,-1.0,,-1.0,0,
11440,1979-062A,GORIZONT 2,1979-07-05,1979,"Tyuratam Missile and Space Center, Kazakhstan(Also known as Baikonur Cosmodrome)",Kazakhstan,,Inactive,-,GSO,1436.26,-1.0,CIS,Russia/USSR,6.32,,,-1.0,,-1.0,0,
11484,1979-072A,WESTAR 3,1979-08-10,1979,"Air Force Eastern Test Range, Florida, USA",USA,,Inactive,UNK,GSO,1440.79,-1.0,US,USA,10.64,,,-1.0,,-1.0,0,
11510,1979-078A,COSMOS 1125,1979-08-28,1979,"Plesetsk Missile and Space Complex, Russia",Russia,,Inactive,UNK,LEO,100.42,-1.0,CIS,Russia/USSR,74.03,,,-1.0,,-1.0,0,
11538,1979-084A,COSMOS 1130,1979-09-25,1979,"Plesetsk Missile and Space Complex, Russia",Russia,,Inactive,UNK,LEO,114.63,-1.0,CIS,Russia/USSR,74.03,,,-1.0,,-1.0,0,
11539,1979-084B,COSMOS 1131,1979-09-25,1979,"Plesetsk Missile and Space Complex, Russia",Russia,,Inactive,UNK,LEO,114.8,-1.0,CIS,Russia/USSR,74.02,,,-1.0,,-1.0,0,
11540,1979-084C,COSMOS 1132,1979-09-25,1979,"Plesetsk Missile and Space Complex, Russia",Russia,,Inactive,UNK,LEO,114.95,-1.0,CIS,Russia/USSR,74.02,,,-1.0,,-1.0,0,
11541,1979-084D,COSMOS 1133,1979-09-25,1979,"Plesetsk Missile and Space Complex, Russia",Russia,,Inactive,UNK,LEO,115.12,-1.0,CIS,Russia/USSR,74.02,,,-1.0,,-1.0,0,
11542,1979-084E,COSMOS 1134,1979-09-25,1979,"Plesetsk Missile and Space Complex, Russia",Russia,,Inactive,UNK,LEO,115.29,-1.0,CIS,Russia/USSR,74.02,,,-1.0,,-1.0,0,
11543,1979-084F,COSMOS 1135,1979-09-25,1979,"Plesetsk Missile and Space Complex, Russia",Russia,,Inactive,UNK,LEO,115.47,-1.0,CIS,Russia/USSR,74.03,,,-1.0,,-1.0,0,
11544,1979-084G,COSMOS 1136,1979-09-25,1979,"Plesetsk Missile and Space Complex, Russia",Russia,,Inactive,UNK,LEO,115.63,-1.0,CIS,Russia/USSR,74.02,,,-1.0,,-1.0,0,
11545,1979-084H,COSMOS 1137,1979-09-25,1979,"Plesetsk Missile and Space Complex, Russia",Russia,,Inactive,UNK,LEO,115.83,-1.0,CIS,Russia/USSR,74.03,,,-1.0,,-1.0,0,
11558,1979-086A,OPS 1948,1979-10-01,1979,"Air Force Eastern Test Range, Florida, USA",USA,,Inactive,UNK,GSO,1437.15,-1.0,US,USA,5.87,,,-1.0,,-1.0,0,
11561,1979-087A,EKRAN 4,1979-10-03,1979,"Tyuratam Missile and Space Center, Kazakhstan(Also known as Baikonur Cosmodrome)",Kazakhstan,,Inactive,-,GSO,1435.38,-1.0,CIS,Russia/USSR,6.18,,,-1.0,,-1.0,0,
11573,1979-089A,COSMOS 1140,1979-10-11,1979,"Plesetsk Missile and Space Complex, Russia",Russia,,Inactive,UNK,LEO,100.17,-1.0,CIS,Russia/USSR,74.06,,,-1.0,,-1.0,0,
11585,1979-090A,COSMOS 1141,1979-10-16,1979,"Plesetsk Missile and Space Complex, Russia",Russia,,Inactive,UNK,LEO,104.56,-1.0,CIS,Russia/USSR,82.95,,,-1.0,,-1.0,0,
11605,1979-095A,METEOR 2-5,1979-10-31,1979,"Plesetsk Missile and Space Complex, Russia",Russia,,Inactive,UNK,LEO,102.31,-1.0,CIS,Russia/USSR,81.21,,,-1.0,,-1.0,0,
11621,1979-098A,OPS 9443 (DSCS 2-13),1979-11-21,1979,"Air Force Eastern Test Range, Florida, USA",USA,,Inactive,-,HEO,1506.29,-1.0,US,USA,10.72,,,-1.0,,-1.0,0,
11622,1979-098B,OPS 9444 (DSCS 2-14),1979-11-21,1979,"Air Force Eastern Test Range, Florida, USA",USA,,Inactive,-,GSO,1464.12,-1.0,US,USA,9.0,,,-1.0,,-1.0,0,
11635,1979-101A,SATCOM 3,1979-12-07,1979,"Air Force Eastern Test Range, Florida, USA",USA,,Inactive,UNK,MEO,788.93,-1.0,US,USA,8.51,,,-1.0,,-1.0,0,
11648,1979-105A,GORIZONT 3,1979-12-28,1979,"Tyuratam Missile and Space Center, Kazakhstan(Also known as Baikonur Cosmodrome)",Kazakhstan,,Inactive,-,GSO,1436.44,-1.0,CIS,Russia/USSR,6.51,,,-1.0,,-1.0,0,
11667,1980-003A,COSMOS 1150,1980-01-14,1980,"Plesetsk Missile and Space Complex, Russia",Russia,,Inactive,UNK,LEO,104.83,-1.0,CIS,Russia/USSR,82.96,,,-1.0,,-1.0,0,
11669,1980-004A,OPS 6393 (FLTSATCOM 3),1980-01-18,1980,"Air Force Eastern Test Range, Florida, USA",USA,,Inactive,UNK,GSO,1436.57,-1.0,US,USA,6.66,,,-1.0,,-1.0,0,
11680,1980-007A,COSMOS 1153,1980-01-25,1980,"Plesetsk Missile and Space Complex, Russia",Russia,,Inactive,UNK,LEO,104.82,-1.0,CIS,Russia/USSR,82.93,,,-1.0,,-1.0,0,
11690,1980-011A,NAVSTAR 5 (OPS 5117),1980-02-09,1980,"Air Force Western Test Range, California, USA",USA,,Inactive,-,MEO,717.92,-1.0,US,USA,64.62,,,-1.0,,-1.0,0,
11691,1980-012A,COSMOS 1156,1980-02-11,1980,"Plesetsk Missile and Space Complex, Russia",Russia,,Inactive,UNK,LEO,114.57,-1.0,CIS,Russia/USSR,74.02,,,-1.0,,-1.0,0,
11692,1980-012B,COSMOS 1157,1980-02-11,1980,"Plesetsk Missile and Space Complex, Russia",Russia,,Inactive,UNK,LEO,114.78,-1.0,CIS,Russia/USSR,74.02,,,-1.0,,-1.0,0,
11693,1980-012C,COSMOS 1158,1980-02-11,1980,"Plesetsk Missile and Space Complex, Russia",Russia,,Inactive,UNK,LEO,114.98,-1.0,CIS,Russia/USSR,74.02,,,-1.0,,-1.0,0,
11694,1980-012D,COSMOS 1159,1980-02-11,1980,"Plesetsk Missile and Space Complex, Russia",Russia,,Inactive,UNK,LEO,115.19,-1.0,CIS,Russia/USSR,74.02,,,-1.0,,-1.0,0,
11695,1980-012E,COSMOS 1160,1980-02-11,1980,"Plesetsk Missile and Space Complex, Russia",Russia,,Inactive,UNK,LEO,115.41,-1.0,CIS,Russia/USSR,74.03,,,-1.0,,-1.0,0,
11696,1980-012F,COSMOS 1161,1980-02-11,1980,"Plesetsk Missile and Space Complex, Russia",Russia,,Inactive,UNK,LEO,115.65,-1.0,CIS,Russia/USSR,74.02,,,-1.0,,-1.0,0,
11697,1980-012G,COSMOS 1162,1980-02-11,1980,"Plesetsk Missile and Space Complex, Russia",Russia,,Inactive,UNK,LEO,115.87,-1.0,CIS,Russia/USSR,74.02,,,-1.0,,-1.0,0,
11698,1980-012H,COSMOS 1163,1980-02-11,1980,"Plesetsk Missile and Space Complex, Russia",Russia,,Inactive,UNK,LEO,116.13,-1.0,CIS,Russia/USSR,74.02,,,-1.0,,-1.0,0,
11708,1980-016A,RADUGA 6,1980-02-20,1980,"Tyuratam Missile and Space Center, Kazakhstan(Also known as Baikonur Cosmodrome)",Kazakhstan,,Inactive,-,GSO,1436.6,-1.0,CIS,Russia/USSR,6.3,,,-1.0,,-1.0,0,
11715,1980-018A,AYAME-2 (ECS-B),1980-02-22,1980,"Tanegashima Space Center, Japan",Japan,,Inactive,-,MEO,820.54,-1.0,JPN,Japan,9.33,,,-1.0,,-1.0,0,
11720,1980-019A,OPS 7245,1980-03-03,1980,"Air Force Western Test Range, California, USA",USA,,Inactive,UNK,LEO,94.24,-1.0,US,USA,63.24,,,-1.0,,-1.0,0,
11731,1980-019C,EP 1,1980-03-03,1980,"Air Force Western Test Range, California, USA",USA,,Inactive,UNK,,-1.0,-1.0,US,USA,-1.0,,,-1.0,,-1.0,0,
11732,1980-019D,EP 2,1980-03-03,1980,"Air Force Western Test Range, California, USA",USA,,Inactive,UNK,,-1.0,-1.0,US,USA,-1.0,,,-1.0,,-1.0,0,
11735,1980-022A,COSMOS 1168,1980-03-17,1980,"Plesetsk Missile and Space Complex, Russia",Russia,,Inactive,UNK,LEO,104.71,-1.0,CIS,Russia/USSR,82.94,,,-1.0,,-1.0,0,
11750,1980-026A,COSMOS 1171,1980-04-03,1980,"Plesetsk Missile and Space Complex, Russia",Russia,,Inactive,UNK,LEO,104.82,-1.0,CIS,Russia/USSR,65.84,,,-1.0,,-1.0,0,
11765,1980-030A,COSMOS 1174,1980-04-18,1980,"Tyuratam Missile and Space Center, Kazakhstan(Also known as Baikonur Cosmodrome)",Kazakhstan,,Inactive,UNK,LEO,98.93,-1.0,CIS,Russia/USSR,66.08,,,-1.0,,-1.0,0,
11783,1980-032A,NAVSTAR 6 (OPS 5118),1980-04-26,1980,"Air Force Western Test Range, California, USA",USA,,Inactive,-,MEO,707.77,-1.0,US,USA,61.95,,,-1.0,,-1.0,0,
11788,1980-034A,COSMOS 1176,1980-04-29,1980,"Tyuratam Missile and Space Center, Kazakhstan(Also known as Baikonur Cosmodrome)",Kazakhstan,,Inactive,UNK,LEO,103.36,-1.0,CIS,Russia/USSR,64.83,,,-1.0,,-1.0,0,
11803,1980-039A,COSMOS 1181,1980-05-20,1980,"Plesetsk Missile and Space Complex, Russia",Russia,,Inactive,UNK,LEO,104.79,-1.0,CIS,Russia/USSR,82.95,,,-1.0,,-1.0,0,
11841,1980-049A,GORIZONT 4,1980-06-14,1980,"Tyuratam Missile and Space Center, Kazakhstan(Also known as Baikonur Cosmodrome)",Kazakhstan,,Inactive,-,GSO,1460.02,-1.0,CIS,Russia/USSR,7.74,,,-1.0,,-1.0,0,
11852,1980-052C,OPS 1292,1980-06-18,1980,"Air Force Western Test Range, California, USA",USA,,Inactive,UNK,LEO,112.18,-1.0,US,USA,96.61,,,-1.0,,-1.0,0,
11869,1980-056A,COSMOS 1190,1980-07-01,1980,"Plesetsk Missile and Space Complex, Russia",Russia,,Inactive,UNK,LEO,100.38,-1.0,CIS,Russia/USSR,74.04,,,-1.0,,-1.0,0,
11871,1980-057A,COSMOS 1191,1980-07-02,1980,"Plesetsk Missile and Space Complex, Russia",Russia,,Inactive,UNK,MEO,716.96,-1.0,CIS,Russia/USSR,65.74,,,-1.0,,-1.0,0,
11875,1980-058A,COSMOS 1192,1980-07-09,1980,"Plesetsk Missile and Space Complex, Russia",Russia,,Inactive,UNK,LEO,114.54,-1.0,CIS,Russia/USSR,74.02,,,-1.0,,-1.0,0,
11876,1980-058B,COSMOS 1193,1980-07-09,1980,"Plesetsk Missile and Space Complex, Russia",Russia,,Inactive,UNK,LEO,114.75,-1.0,CIS,Russia/USSR,74.02,,,-1.0,,-1.0,0,
